module,macro_module,reaction_category,reaction_type,family_key,raw_pair_count,reactions_pair_count,clean_full_positive_count,clean_positive_count,fullrule_seen_count,fullrule_hit_count,high_evidence_pair_count,manual_literature_pair_count,raw_to_reactions_retention,reactions_to_clean_full_retention,reactions_to_clean_retention,fullrule_generation_recall_seen,missing_from_clean_full,round4_recommended_action
C,protein_amino_acid,Methionine and cysteine metabolism,Acireductone Synthase (Homo Sapiens),protein_amino_acid :: Methionine and cysteine metabolism :: Acireductone Synthase (Homo Sapiens),1,1,1,0,1,0,0,0,1.0,1.0,0.0,0.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,"Hypotaurine Oxidase, Extracellular","protein_amino_acid :: Methionine and cysteine metabolism :: Hypotaurine Oxidase, Extracellular",1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,L-Cystine Lysteine-Lyase (Deaminating),protein_amino_acid :: Methionine and cysteine metabolism :: L-Cystine Lysteine-Lyase (Deaminating),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,Methionine Decarboxylase,protein_amino_acid :: Methionine and cysteine metabolism :: Methionine Decarboxylase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,"O-succinylhomoserine lyase (H2S), irreversible","protein_amino_acid :: Methionine and cysteine metabolism :: O-succinylhomoserine lyase (H2S), irreversible",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,O-succinylhomoserine lyase (elimination),protein_amino_acid :: Methionine and cysteine metabolism :: O-succinylhomoserine lyase (elimination),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,S-Adenosyl-L-Methionine:DNA (Cytosine-5-)-Methyltransferase,protein_amino_acid :: Methionine and cysteine metabolism :: S-Adenosyl-L-Methionine:DNA (Cytosine-5-)-Methyltransferase,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,S-Adenosyl-L-Methionine:Sarcosine N-Methyltransferase,protein_amino_acid :: Methionine and cysteine metabolism :: S-Adenosyl-L-Methionine:Sarcosine N-Methyltransferase,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,S-Adenosyl-L-methionine DNA cytosine-5--methyltransferase,protein_amino_acid :: Methionine and cysteine metabolism :: S-Adenosyl-L-methionine DNA cytosine-5--methyltransferase,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,Serine acetyltransferase (EC 2.3.1.30),protein_amino_acid :: Methionine and cysteine metabolism :: Serine acetyltransferase (EC 2.3.1.30),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,Sulfite oxidase,protein_amino_acid :: Methionine and cysteine metabolism :: Sulfite oxidase,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,cystathionine b-lyase,protein_amino_acid :: Methionine and cysteine metabolism :: cystathionine b-lyase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,cysteine synthase,protein_amino_acid :: Methionine and cysteine metabolism :: cysteine synthase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,homoserine O-succinyltransferase,protein_amino_acid :: Methionine and cysteine metabolism :: homoserine O-succinyltransferase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Methionine and cysteine metabolism,ribosylhomocysteinase,protein_amino_acid :: Methionine and cysteine metabolism :: ribosylhomocysteinase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Miscellaneous,"3, 4-Dihydroxymandelaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism","protein_amino_acid :: Miscellaneous :: 3, 4-Dihydroxymandelaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Miscellaneous,3-Methoxy-4-Hydroxyphenylacetaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism,protein_amino_acid :: Miscellaneous :: 3-Methoxy-4-Hydroxyphenylacetaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Miscellaneous,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism,protein_amino_acid :: Miscellaneous :: 3-Methoxy-4-Hydroxyphenylglycolaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Miscellaneous,"3-Methylbutanoyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S- (3-Methylbutanoyl)Transferase Valine, Leucine And Isoleucine Degradation","protein_amino_acid :: Miscellaneous :: 3-Methylbutanoyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S- (3-Methylbutanoyl)Transferase Valine, Leucine And Isoleucine Degradation",1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Miscellaneous,Acetyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S-Acetyltransferase,protein_amino_acid :: Miscellaneous :: Acetyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S-Acetyltransferase,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Miscellaneous,Alpha-Aminobutyryl Histidine Hydrolase,protein_amino_acid :: Miscellaneous :: Alpha-Aminobutyryl Histidine Hydrolase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Miscellaneous,Glutaryl Coenzyme A:Dihydrolipoamide S-Succinyltransferase Lysine Degradation,protein_amino_acid :: Miscellaneous :: Glutaryl Coenzyme A:Dihydrolipoamide S-Succinyltransferase Lysine Degradation,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Peptide metabolism,alpha-Amino acid hydrolase,protein_amino_acid :: Peptide metabolism :: alpha-Amino acid hydrolase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,(R)-4-Hydroxyphenyllactate Dehydrogenase,protein_amino_acid :: Phenylalanine metabolism :: (R)-4-Hydroxyphenyllactate Dehydrogenase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,"2,3-dihydroxycinnamate 1,2-dioxygenase","protein_amino_acid :: Phenylalanine metabolism :: 2,3-dihydroxycinnamate 1,2-dioxygenase",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,"2,3-dihydroxypheylpropionate 1,2-dioxygenase","protein_amino_acid :: Phenylalanine metabolism :: 2,3-dihydroxypheylpropionate 1,2-dioxygenase",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,3- (4-Hydroxyphenyl)Pyruvate Keto-Enol-Isomerase,protein_amino_acid :: Phenylalanine metabolism :: 3- (4-Hydroxyphenyl)Pyruvate Keto-Enol-Isomerase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,3-(3-hydroxy-phenyl)propionate hydroxylase,protein_amino_acid :: Phenylalanine metabolism :: 3-(3-hydroxy-phenyl)propionate hydroxylase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,4-Coumarate:Coa Ligase (AMP-Forming),protein_amino_acid :: Phenylalanine metabolism :: 4-Coumarate:Coa Ligase (AMP-Forming),1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,Aldehyde Dehydrogenase [NAD (P)+],protein_amino_acid :: Phenylalanine metabolism :: Aldehyde Dehydrogenase [NAD (P)+],1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,L-Arogenate hydro-lyase,protein_amino_acid :: Phenylalanine metabolism :: L-Arogenate hydro-lyase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,L-Metanephrine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing),protein_amino_acid :: Phenylalanine metabolism :: L-Metanephrine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,L-Tyrosine:Oxygen Oxidoreductase (Deaminating),protein_amino_acid :: Phenylalanine metabolism :: L-Tyrosine:Oxygen Oxidoreductase (Deaminating),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Phenylalanine metabolism,prephenate dehydratase,protein_amino_acid :: Phenylalanine metabolism :: prephenate dehydratase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Stickland reaction,"L-isoleucine Stickland reaction, second step","protein_amino_acid :: Stickland reaction :: L-isoleucine Stickland reaction, second step",1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Transport, extracellular",Hydrolysis of Glycylleucine,"protein_amino_acid :: Transport, extracellular :: Hydrolysis of Glycylleucine",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tryptophan metabolism,2-Aminomuconate Reductase,protein_amino_acid :: Tryptophan metabolism :: 2-Aminomuconate Reductase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tryptophan metabolism,Arylformamidase,protein_amino_acid :: Tryptophan metabolism :: Arylformamidase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tryptophan metabolism,"Glutaryl Coenzyme A Dehydrogenase, Mitochondrial","protein_amino_acid :: Tryptophan metabolism :: Glutaryl Coenzyme A Dehydrogenase, Mitochondrial",1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tryptophan metabolism,Kynureninase,protein_amino_acid :: Tryptophan metabolism :: Kynureninase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tryptophan metabolism,L-Formylkynurenine Hydrolase,protein_amino_acid :: Tryptophan metabolism :: L-Formylkynurenine Hydrolase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tryptophan metabolism,anthranilate synthase 2,protein_amino_acid :: Tryptophan metabolism :: anthranilate synthase 2,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,"3, 4-Dihydroxymandelaldehyde:NAD+ Oxidoreductase","protein_amino_acid :: Tyrosine metabolism :: 3, 4-Dihydroxymandelaldehyde:NAD+ Oxidoreductase",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,3-Hydroxy-L-Tyrosine Carboxy-Lyase,protein_amino_acid :: Tyrosine metabolism :: 3-Hydroxy-L-Tyrosine Carboxy-Lyase,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,"3-Hydroxyphenylacetate,NADH:oxygen oxidoreductase (3-hydroxylating)","protein_amino_acid :: Tyrosine metabolism :: 3-Hydroxyphenylacetate,NADH:oxygen oxidoreductase (3-hydroxylating)",1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NAD+ Oxidoreductase,protein_amino_acid :: Tyrosine metabolism :: 3-Methoxy-4-Hydroxyphenylglycolaldehyde:NAD+ Oxidoreductase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,3-Methoxytyramine:Oxygen Oxidoreductase (Deaminating),protein_amino_acid :: Tyrosine metabolism :: 3-Methoxytyramine:Oxygen Oxidoreductase (Deaminating),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,4 carboxy 2 hydroxymuconate 6 semialdehyde dehydrogenase,protein_amino_acid :: Tyrosine metabolism :: 4 carboxy 2 hydroxymuconate 6 semialdehyde dehydrogenase,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,4-hydroxyphenylacetate decarboxylase,protein_amino_acid :: Tyrosine metabolism :: 4-hydroxyphenylacetate decarboxylase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,4-hydroxyphenylacetate decarboxylase (yielding 4-methylcatechol),protein_amino_acid :: Tyrosine metabolism :: 4-hydroxyphenylacetate decarboxylase (yielding 4-methylcatechol),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,5 carboxy 2 oxohept 3 enedioate decarboxylation,protein_amino_acid :: Tyrosine metabolism :: 5 carboxy 2 oxohept 3 enedioate decarboxylation,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,Acetylation of 3-Methoxy-Tyrosine,protein_amino_acid :: Tyrosine metabolism :: Acetylation of 3-Methoxy-Tyrosine,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,Cysteinylglycine Dipeptidase,protein_amino_acid :: Tyrosine metabolism :: Cysteinylglycine Dipeptidase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,Dopamine O-Quinone Cyclization,protein_amino_acid :: Tyrosine metabolism :: Dopamine O-Quinone Cyclization,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,Formation of Tyraminium,protein_amino_acid :: Tyrosine metabolism :: Formation of Tyraminium,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,HMR_9733,protein_amino_acid :: Tyrosine metabolism :: HMR_9733,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,Iodide:Hydrogen-Peroxide Oxidoreductase 4,protein_amino_acid :: Tyrosine metabolism :: Iodide:Hydrogen-Peroxide Oxidoreductase 4,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,L-Dopachrome Decarboxylation,protein_amino_acid :: Tyrosine metabolism :: L-Dopachrome Decarboxylation,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,Noradrenaline N-Methyltransferase,protein_amino_acid :: Tyrosine metabolism :: Noradrenaline N-Methyltransferase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,PrephenateNADP+ oxidoreductase(decarboxylating),protein_amino_acid :: Tyrosine metabolism :: PrephenateNADP+ oxidoreductase(decarboxylating),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,"Tyrosine deamination, forming p-hydroxyphenylpropionic acid (hypothetical reaction)","protein_amino_acid :: Tyrosine metabolism :: Tyrosine deamination, forming p-hydroxyphenylpropionic acid (hypothetical reaction)",1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,Tyrosine:Dopa Oxidase (Dopaquinone Producing 2),protein_amino_acid :: Tyrosine metabolism :: Tyrosine:Dopa Oxidase (Dopaquinone Producing 2),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Tyrosine metabolism,prephenate dehydrogenase,protein_amino_acid :: Tyrosine metabolism :: prephenate dehydrogenase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Ubiquinone and other terpenoid-quinone biosynthesis,Aminodeoxyfutalosine synthase,protein_amino_acid :: Ubiquinone and other terpenoid-quinone biosynthesis :: Aminodeoxyfutalosine synthase,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","(S)-2-methylbutanoyl-CoA:oxygen 2,3-oxidoreductase","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: (S)-2-methylbutanoyl-CoA:oxygen 2,3-oxidoreductase",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","(S)-3-Hydroxyisobutyryl Coenzyme A Hydro-Lyase Valine, Leucine And Isoleucine Degradation","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: (S)-3-Hydroxyisobutyryl Coenzyme A Hydro-Lyase Valine, Leucine And Isoleucine Degradation",1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",2-isopropylmalate synthase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 2-isopropylmalate synthase",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","3-Hydroxyisobutyryl Coenzyme A Hydrolase, Mitochondrial","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 3-Hydroxyisobutyryl Coenzyme A Hydrolase, Mitochondrial",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",3-Oxoacid Coa-Transferase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 3-Oxoacid Coa-Transferase",1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","Acyl Coenzyme A Dehydrogenase (2-Methylbutanoyl Coenzyme A), Mitochondrial","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Acyl Coenzyme A Dehydrogenase (2-Methylbutanoyl Coenzyme A), Mitochondrial",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Formation of 2-Methyl-3-Hydroxy-Butyrate,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Formation of 2-Methyl-3-Hydroxy-Butyrate",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Formation of 3-Hydroxy-3-Methyl-Glutarate,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Formation of 3-Hydroxy-3-Methyl-Glutarate",1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Formation of 3-Hydroxy-Isovalerate,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Formation of 3-Hydroxy-Isovalerate",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Formation of 3-Methyl-Glutaconate,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Formation of 3-Methyl-Glutaconate",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Ile-L[c]:nad[c]+ oxidoreductase(deaminating),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Ile-L[c]:nad[c]+ oxidoreductase(deaminating)",1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",L Isoleucine oxygen oxidoreductase deaminating,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: L Isoleucine oxygen oxidoreductase deaminating",1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",L-leucine:NAD+ oxidoreductase(deaminating) irreversible,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: L-leucine:NAD+ oxidoreductase(deaminating) irreversible",1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","Malonate-Semialdehyde Dehydrogenase (Acetylating), Mitochondrial","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Malonate-Semialdehyde Dehydrogenase (Acetylating), Mitochondrial",1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Methylmalonyl Coenzyme A Mutase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Methylmalonyl Coenzyme A Mutase",1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Valine oxidation by gut bacteria,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Valine oxidation by gut bacteria",1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",acetolactate synthase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: acetolactate synthase",1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",ile-L[c]:nad[c]+ oxidoreductase(deaminating) irreversible,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: ile-L[c]:nad[c]+ oxidoreductase(deaminating) irreversible",1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Vitamin B12 metabolism,S-adenosyl-L-methionine:magnesium-protoporphyrin-IX O-methyltransferase,protein_amino_acid :: Vitamin B12 metabolism :: S-adenosyl-L-methionine:magnesium-protoporphyrin-IX O-methyltransferase,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,Wood-Ljungdahl Pathway,Methyltetrahydrofolate:corrinoid/iron-sulfur protein methyltransferase (MeTr),protein_amino_acid :: Wood-Ljungdahl Pathway :: Methyltetrahydrofolate:corrinoid/iron-sulfur protein methyltransferase (MeTr),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,"[array(['Phenylalanine metabolism'], dtype='<U24')]",CINNMRi,"protein_amino_acid :: [array(['Phenylalanine metabolism'], dtype='<U24')] :: CINNMRi",1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,3-sulfanylpentan-1-ol-L-cysteine + H2O = 3-sulfanyl-1-pentanol + pyruvate + NH4(+),protein_amino_acid :: bond_cleavage_ring_opening :: 3-sulfanylpentan-1-ol-L-cysteine + H2O = 3-sulfanyl-1-pentanol + pyruvate + NH4(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,3-sulfanylpentan-1-ol-L-cysteine = 3-sulfanyl-1-pentanol + 2-aminoprop-2-enoate,protein_amino_acid :: bond_cleavage_ring_opening :: 3-sulfanylpentan-1-ol-L-cysteine = 3-sulfanyl-1-pentanol + 2-aminoprop-2-enoate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,"L,L-cystathionine + H2O = 2-oxobutanoate + L-cysteine + NH4(+)","protein_amino_acid :: bond_cleavage_ring_opening :: L,L-cystathionine + H2O = 2-oxobutanoate + L-cysteine + NH4(+)",1,1,1,0,1,0,0,0,1.0,1.0,0.0,0.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,L-arogenate + H(+) = L-phenylalanine + CO2 + H2O,protein_amino_acid :: bond_cleavage_ring_opening :: L-arogenate + H(+) = L-phenylalanine + CO2 + H2O,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
